osmid,x,y
302155457,12.5807342,41.8504419
302155459,12.5824364,41.8506933
302158419,12.5687361,41.8555014
302158528,12.5709345,41.8559709
302158790,12.5709149,41.8560873
302158793,12.5712969,41.8561696
302159121,12.5679958,41.8537656
302159129,12.5678075,41.8538807
302159641,12.5680177,41.8540408
302160231,12.5689949,41.8556907
302160236,12.5691036,41.8555668
302160238,12.5689554,41.8553045
302161173,12.5628159,41.8566155
302161187,12.5625992,41.8567347
302161191,12.5643806,41.8587626
302161193,12.5647852,41.8588796
302161281,12.5684779,41.8549425
302161459,12.5637744,41.857636
302161460,12.5635798,41.8577373
302161463,12.5579227,41.8606495
302161814,12.5600925,41.8595955
302161815,12.5608823,41.8605947
302164424,12.5637651,41.8600598
302164426,12.565225,41.8594726
302164601,12.5649725,41.8595715
302164614,12.5646278,41.858669
302164646,12.5634136,41.8595654
302164675,12.5585368,41.8615316
302164699,12.563548,41.8597541
302165187,12.5660982,41.8591119
302165197,12.5676944,41.8586574
302165198,12.5676269,41.858953
302165199,12.5682757,41.8590385
302165200,12.5683184,41.8587377
302165342,12.5680063,41.8605
302165371,12.5682224,41.8563172
302166788,12.5707239,41.8574698
302166789,12.5724898,41.8574174
302166792,12.5747712,41.8603906
302166796,12.5694103,41.8569968
302166797,12.5698971,41.8571943
302166889,12.5735097,41.8582782
302167209,12.5730501,41.8596045
302167210,12.5729407,41.8601945
302167214,12.5723041,41.8628008
302167216,12.5714917,41.8639637
302167873,12.5727327,41.8613274
302167875,12.5713672,41.8612618
302168468,12.5721387,41.8587705
302168473,12.5709399,41.8625342
302168475,12.5703533,41.8643369
302168803,12.5719631,41.8594091
302168804,12.5744562,41.8598052
302169214,12.5748205,41.861395
302169316,12.5750053,41.8620517
302169570,12.5722353,41.8583742
302169719,12.568295,41.8588687
302169815,12.5693976,41.858998
302169923,12.5630894,41.857219
302170098,12.5596726,41.8591519
302170280,12.5575659,41.8602391
302170569,12.5535319,41.862831
302170605,12.5548216,41.8610806
302170678,12.55556,41.8618326
302170928,12.5575747,41.8645031
302170929,12.5573055,41.864084
302170930,12.5569668,41.8636243
302170969,12.560858,41.8608117
302170970,12.561626,41.8620231
302171042,12.5612499,41.8614211
302171221,12.5512407,41.8628704
302171319,12.5516315,41.8632547
302171321,12.5524082,41.8639964
302171554,12.5530611,41.8625244
302171640,12.553327,41.8628966
302171909,12.5525039,41.8633471
302171924,12.5525834,41.8641357
302172016,12.5536878,41.865667
302172022,12.5519815,41.8647633
302172023,12.5523248,41.864639
302172031,12.5517662,41.8644613
302172032,12.5524684,41.8654305
302172033,12.5528944,41.8660183
302172084,12.5513989,41.8658191
302172085,12.5518589,41.8664616
302173948,12.5510659,41.8668132
302175449,12.5215696,41.8760532
302175483,12.5226196,41.8769337
302175501,12.5250251,41.876263
302175580,12.5264888,41.8720222
302175709,12.5296867,41.8740422
302175717,12.5278407,41.8728806
302175871,12.5233849,41.8775789
302175878,12.5228456,41.8779345
302176018,12.5285744,41.8733399
302176336,12.527298,41.8725419
302176337,12.5238742,41.875481
302176415,12.5223578,41.8767042
302176858,12.523179,41.8747395
302176882,12.5240389,41.875332
302176883,12.5251895,41.8761222
302177518,12.5255541,41.8727928
302177696,12.5275785,41.8741538
302177697,12.5263711,41.8733218
302177698,12.5285727,41.8748569
302177704,12.5248165,41.8733972
302177708,12.5277678,41.8754158
302177709,12.5268245,41.8747578
302177710,12.5256393,41.8739475
302177711,12.5239149,41.8741329
302178162,12.5246654,41.8747335
302178163,12.5258007,41.8756267
302178164,12.5265588,41.8762745
302178169,12.526141,41.8743078
302178298,12.5268883,41.8736757
302178358,12.5279312,41.8720082
302178610,12.5302585,41.8734904
302178645,12.5314476,41.8716803
302178656,12.5310107,41.8727282
302178657,12.531399,41.8730561
302178714,12.5285853,41.8724135
302178848,12.5303367,41.8725543
302178860,12.5278348,41.8709258
302178865,12.536767,41.868189
302178866,12.5329013,41.8705121
302178868,12.5312778,41.8705571
302178869,12.5295449,41.870604
302178926,12.5320268,41.8691061
302178928,12.5316007,41.8687603
302178931,12.5300424,41.8695369
302178932,12.5291253,41.8700767
302178933,12.5289962,41.8699764
302179313,12.5301763,41.8691393
302179577,12.5299844,41.8690418
302179578,12.5295928,41.8695879
302180935,12.5304557,41.8705672
302180938,12.531389,41.8710044
302180948,12.5310505,41.8697416
302180961,12.531421,41.8711108
302180984,12.5332902,41.8711939
302180985,12.5345197,41.8704126
302181134,12.5350508,41.8708828
302181472,12.532287,41.8695307
302181740,12.5360652,41.8702437
302181999,12.5349846,41.8692852
302182055,12.5340636,41.8684624
302183073,12.5360148,41.8674436
302183572,12.53176,41.8666993
302184215,12.5310446,41.8684571
302184233,12.530203,41.8681593
302184539,12.5314168,41.8686534
302185094,12.5317944,41.8688891
302185274,12.5328611,41.8673628
302187701,12.5331882,41.8676676
302187868,12.5349821,41.8664708
302187953,12.5325449,41.8671462
302188124,12.5341264,41.8656558
302188145,12.5331085,41.8649617
302191484,12.5328563,41.8652888
302191632,12.5319197,41.8655721
302191633,12.5313432,41.8654977
302192228,12.5323297,41.8659637
302192231,12.5325342,41.865708
302192238,12.5335387,41.866213
302192287,12.5332914,41.8641239
302192302,12.5348696,41.8657764
302192307,12.5395827,41.8624392
302194278,12.5433036,41.8577948
302194361,12.541905,41.8602324
302194474,12.5401432,41.8589919
302194475,12.5421557,41.8578069
302194476,12.5395519,41.8553136
302194566,12.5435803,41.8569635
302194670,12.5411361,41.8568643
302194830,12.5388629,41.8582485
302194833,12.5371561,41.8592448
302195344,12.5388698,41.8597779
302195680,12.5402915,41.8599228
302195681,12.5406001,41.8594407
302195707,12.539208,41.8604543
302195886,12.5404041,41.8562079
302195982,12.5422534,41.8556218
302196071,12.542588,41.8560305
302196165,12.5443132,41.8561699
302196337,12.5439048,41.8569594
302196488,12.5442058,41.8566056
302197393,12.5368115,41.8572136
302197397,12.539505,41.8552418
302197622,12.5337974,41.8605552
302197704,12.5354547,41.8588488
302197733,12.5369018,41.8572569
302198088,12.5338619,41.8610075
302201133,12.5198297,41.8705533
302201200,12.519254,41.8699489
302201459,12.5213695,41.8709416
302201560,12.5195866,41.87226
302201806,12.5175188,41.8754395
302201928,12.5177943,41.8741606
302202501,12.5246711,41.869399
302202502,12.5246382,41.8695179
302202510,12.5271329,41.8711838
302209173,12.5260021,41.8721331
302209175,12.5238269,41.869681
302209243,12.5264849,41.8717207
302209300,12.5254361,41.870325
302209520,12.5248911,41.8689197
302209525,12.5280888,41.8669123
302209559,12.5258975,41.8672155
302209577,12.5265286,41.8678472
302209579,12.5257335,41.8672982
302209601,12.5263936,41.8679264
302209926,12.5287986,41.8698312
302209927,12.5274574,41.8687407
302210250,12.5259548,41.8697184
302210265,12.5253285,41.8685528
302210456,12.5254419,41.8693396
302210592,12.5258679,41.8690231
302210593,12.5270145,41.8683251
302210765,12.5284799,41.8672066
302210797,12.5283484,41.8682016
302210891,12.5280855,41.8692849
302210999,12.5295811,41.8688991
302211122,12.5297246,41.8670128
302211123,12.5298534,41.8662013
302211125,12.5301886,41.8644926
302211787,12.5369909,41.8680695
302211831,12.5399886,41.8661338
302211834,12.540234,41.8656213
302211835,12.5403766,41.8651599
302211885,12.5387195,41.8670062
302211938,12.5396876,41.8679584
302212152,12.5392298,41.8650548
302212801,12.5364611,41.8675727
302212876,12.5389547,41.8654652
302212911,12.5361944,41.8673487
302213037,12.5376074,41.8665197
302213079,12.5383544,41.8672243
302213114,12.539002,41.8672867
302213147,12.5381967,41.867735
302213156,12.5393678,41.8676377
302213175,12.538386,41.8681993
302213273,12.5374936,41.8658016
302213377,12.5418824,41.8652899
302213445,12.5416103,41.8659899
302213447,12.5413154,41.8666787
302215771,12.5450362,41.8642653
302215772,12.5461072,41.8641249
302215776,12.5472108,41.8640021
302216275,12.5507978,41.8597621
302216276,12.5471703,41.8635761
302216278,12.5466687,41.8624828
302216385,12.5454096,41.8630682
302216474,12.5469398,41.8630559
302216478,12.54772,41.86302
302216526,12.5470608,41.8619792
302216648,12.5459262,41.8632274
302216698,12.5466053,41.8612034
302216733,12.5474625,41.8618474
302216735,12.5474915,41.8626107
302216945,12.548044,41.8637461
302216962,12.5470144,41.8605665
302217201,12.5483589,41.8615427
302217204,12.5491317,41.8626886
302217312,12.5511154,41.8627375
302217429,12.5497785,41.861038
302217675,12.5502341,41.8607771
302217763,12.5517609,41.8610843
302217948,12.548925,41.8623861
302218015,12.550326,41.8617335
302218129,12.5525991,41.8620315
302218422,12.5523069,41.8617112
302218901,12.5666264,41.8526555
302218903,12.568405,41.851546
302219501,12.567655,41.8537632
302219641,12.5664237,41.8527884
302219642,12.5652297,41.8518542
302219643,12.5637572,41.850727
302219645,12.5619455,41.8493665
302219874,12.5639377,41.850588
302219875,12.5620373,41.8492723
302220430,12.5674358,41.8503705
302220961,12.5671471,41.8505643
302220962,12.5654424,41.8517152
302220965,12.5615481,41.8542896
302221138,12.5651016,41.8517482
302221139,12.5653042,41.8516109
302221140,12.5669992,41.8504617
302221142,12.5672961,41.850265
302221686,12.5632145,41.8480673
302221689,12.5576336,41.8533583
302221690,12.557603,41.8535491
302221878,12.5553941,41.8549734
302221981,12.5571879,41.8567613
302221982,12.5573134,41.8568706
302221983,12.558142,41.8576741
302221984,12.5590209,41.8585357
302221985,12.555205,41.8550608
302222257,12.5588721,41.8586165
302222258,12.5579916,41.8577627
302222259,12.5571679,41.8569578
302222260,12.5570557,41.8568494
302222261,12.5559895,41.855827
302222497,12.5535256,41.8571404
302222498,12.5538819,41.8587627
302222501,12.5541706,41.8598232
302222503,12.554694,41.8609393
302222701,12.5534328,41.8571403
302223171,12.553781,41.858823
302223953,12.5492246,41.8578239
302224029,12.5490897,41.8579648
302224765,12.5523999,41.8607387
302224808,12.5505992,41.8600796
302226417,12.5626818,41.856483
302226418,12.5623161,41.8561621
302226419,12.5616973,41.8556212
302226420,12.5607565,41.8547836
302226421,12.5606269,41.8546679
302226422,12.5595256,41.8537271
302226846,12.5582651,41.8529308
302226849,12.5604072,41.8547994
302226851,12.5605329,41.8549219
302226852,12.5614712,41.8557485
302226854,12.5624573,41.8566052
302228311,12.5552681,41.8578933
302228312,12.5553615,41.8579866
302228314,12.5561982,41.858795
302228415,12.5552227,41.8579908
302228419,12.5561201,41.8588274
302228786,12.5607418,41.8606507
302228788,12.559534,41.859235
302230233,12.5644967,41.8487312
302230335,12.5630387,41.8499421
302230436,12.5634712,41.8503595
302230437,12.5635423,41.8503075
302230680,12.5609415,41.8504583
302230901,12.5626529,41.8515235
302230902,12.5638978,41.8525606
302230906,12.5651058,41.8536137
302230907,12.5661961,41.8545747
302230977,12.5600505,41.851433
302231103,12.5613369,41.8525098
302231104,12.5624994,41.8534979
302231105,12.5626292,41.8536061
302231106,12.5636398,41.8544967
302231107,12.5646659,41.8553972
302231246,12.5603363,41.8532125
302231247,12.5614221,41.8541692
302231296,12.5625096,41.8551639
302231583,12.5606449,41.8562293
302231584,12.5596029,41.8553042
302231586,12.5585181,41.8543632
302231828,12.5543597,41.8554899
302232100,12.5549473,41.856397
302232101,12.5553967,41.8567453
302232103,12.556003,41.8574658
302233180,12.5545855,41.8572112
302233281,12.5564705,41.8562879
302233380,12.5592308,41.8570385
302233429,12.5599411,41.8580022
302233431,12.5596915,41.8567843
302233479,12.5607058,41.8575723
302233562,12.5579182,41.8565226
302233820,12.5603418,41.8572803
302234053,12.5620775,41.8562819
302234054,12.5643005,41.8550729
302234055,12.5657707,41.8541828
302235601,12.5636596,41.8529123
302235689,12.56472,41.8538519
302235690,12.5630253,41.8533459
302235742,12.5640581,41.8542545
302237045,12.5563788,41.8574299
302237159,12.5570842,41.8583114
302237730,12.5535882,41.8615144
302237897,12.5536144,41.8605995
302237901,12.5543272,41.8605419
302238095,12.5534553,41.859009
302238321,12.5530837,41.8586319
302238322,12.5522025,41.8588178
302238594,12.5504004,41.8567929
302239104,12.5518916,41.8576349
302239113,12.5528068,41.8555241
302239359,12.556309,41.8544016
302240153,12.55714,41.8551883
302243977,12.5761585,41.8489242
302244068,12.5755396,41.8487131
302244281,12.580321,41.851035
302244326,12.5771126,41.8494315
302244327,12.5773299,41.8492806
302244351,12.5773538,41.8495523
302244352,12.5775393,41.8494052
302244365,12.5776088,41.8490923
302244406,12.5810819,41.8513635
302246107,12.5929922,41.8396579
302334520,12.4018745,41.9307739
302334524,12.400601,41.9359035
302338186,12.3969611,41.9323116
302338187,12.3973558,41.932483
302338196,12.4016018,41.9318735
302339023,12.4016612,41.9307653
302339025,12.401743,41.9313071
302339305,12.3986307,41.9314166
302339307,12.400943,41.9300695
302339687,12.3996161,41.9308355
302339694,12.3978497,41.9287631
302339695,12.3998365,41.9307118
302340054,12.4000476,41.9305973
302340055,12.4006484,41.9312142
302340064,12.3994299,41.9309485
302340223,12.3992745,41.9310395
302340595,12.3996659,41.9288737
302340749,12.398614,41.9294924
302340815,12.3980766,41.929844
302340995,12.3983732,41.9296316
302341553,12.4059211,41.9261718
302689330,12.5746018,41.8366317
302690182,12.5750349,41.8359032
302691065,12.5743502,41.8365155
302691367,12.5759967,41.8346999
302691621,12.5783941,41.8322259
302692020,12.5831037,41.8346535
302694498,12.5843495,41.8331552
302694501,12.584697,41.8329738
302694504,12.5852423,41.8330337
302695092,12.5861428,41.8347109
302695420,12.5850216,41.8348441
302695421,12.5857501,41.8351768
302695424,12.5852495,41.8358341
302695428,12.5869396,41.8367366
302699484,12.5865415,41.8339863
302700392,12.5877057,41.8331514
302700731,12.5868835,41.8342198
302700822,12.5870277,41.8340132
302706286,12.5896893,41.8384963
302709550,12.5898431,41.8383191
302709719,12.590954,41.8397581
302709729,12.5877229,41.8406061
302710666,12.5892136,41.8389674
302710681,12.5873285,41.8378383
302710774,12.5877536,41.8384201
302710775,12.587975,41.8382261
302710776,12.5885116,41.8377524
302710926,12.5818472,41.8362134
302711262,12.5839426,41.8373033
302713340,12.5826688,41.8375725
302713347,12.5860525,41.8399688
302713655,12.5838934,41.8387836
302714018,12.5828787,41.8398896
302714858,12.5854112,41.8405268
302714859,12.5832836,41.8394066
302715026,12.5853764,41.8411477
302715506,12.585822,41.8413998
302715679,12.5838958,41.8404256
302715680,12.5843606,41.8399365
302715681,12.5849812,41.8393588
302715709,12.5853309,41.8389988
302715952,12.5843158,41.8382043
302715953,12.584183,41.8384032
302716118,12.5878566,41.8399603
302716149,12.5844409,41.8380374
302717501,12.5831542,41.8378434
302717758,12.5815244,41.8375205
302717784,12.5822251,41.8368579
302718012,12.5821814,41.8378641
302718053,12.5813567,41.8388515
302718582,12.5763729,41.8313922
302718664,12.5780418,41.82963
302718665,12.5799427,41.8306182
302720557,12.5858789,41.83351
302720831,12.5856145,41.8339009
302721016,12.5854661,41.8331851
302721033,12.5863215,41.8338383
302721153,12.5856475,41.8336293
302721900,12.5631031,41.8265148
302721902,12.5635254,41.8266147
302722108,12.5713267,41.8352389
302723339,12.5710916,41.8329249
302723984,12.5643156,41.8315895
302723988,12.5617995,41.835811
302724365,12.5665963,41.8309796
302724452,12.5664737,41.8320216
302724696,12.5624283,41.8309122
302725279,12.5635351,41.8306055
302725710,12.5648837,41.8297531
302725887,12.5625951,41.8298398
302726249,12.5646104,41.8287855
302726550,12.5623778,41.8296612
302726557,12.5644381,41.828586
302726629,12.5628457,41.8300403
302726764,12.5648187,41.8290244
302726957,12.56477,41.8306168
302726959,12.5643847,41.8301722
302727035,12.5649929,41.8298632
302727161,12.5646781,41.830019
302727182,12.5643854,41.8292303
302727190,12.5636687,41.8296034
302727198,12.5638357,41.8295144
302727269,12.563422,41.8297318
302727271,12.5639649,41.8303814
302727274,12.5631585,41.8298644
302728330,12.5603614,41.8347556
302728345,12.5599696,41.8350627
302728349,12.5601,41.8350905
302729301,12.5578131,41.831143
302729302,12.5585717,41.8315244
302729451,12.5575843,41.8309226
302729454,12.5576328,41.8307158
302729507,12.5578692,41.8308858
302729596,12.5595491,41.8305114
302729690,12.5598188,41.8311873
302729692,12.5568491,41.8337152
302729754,12.5575863,41.8310215
302729834,12.5555976,41.833139
302730445,12.5588068,41.8290219
302730449,12.5577674,41.8289802
302730451,12.555512,41.8313262
302730538,12.5566015,41.8302072
302730540,12.5564804,41.8303282
302730823,12.5543495,41.8325878
302730824,12.5582333,41.834317
302730853,12.559854,41.832609
302731119,12.5577398,41.8348997
302731125,12.5545261,41.8383547
302731265,12.5582367,41.8387116
302731529,12.5563374,41.8364646
302731531,12.5546305,41.8356016
302731646,12.5565234,41.8390234
302732347,12.5582136,41.8373804
302732426,12.5587165,41.8368551
302732795,12.5596213,41.8356894
302733958,12.5562725,41.8334559
302734074,12.5530751,41.8373275
302734434,12.5541675,41.8361135
302734717,12.5539849,41.836328
302735173,12.5556894,41.837198
302735175,12.5574767,41.838064
302735322,12.5590774,41.8385594
302735573,12.5573801,41.8388631
302735821,12.5530141,41.8382738
302736504,12.55793,41.8406518
302736506,12.556447,41.8412023
302736511,12.557434,41.8409121
302736512,12.5579236,41.8416163
302736517,12.5585109,41.8395029
302737283,12.5497263,41.8370654
302737486,12.5453302,41.8394192
302738166,12.5491203,41.8465499
302738244,12.5475461,41.8475595
302738245,12.5455693,41.8464951
302739099,12.548987,41.8455157
302739426,12.5488786,41.8441014
302739617,12.5486739,41.8436351
302739619,12.5514121,41.8435032
302739798,12.5415547,41.8426934
302740030,12.5478004,41.8467269
302740032,12.5477341,41.8462692
302740033,12.5476514,41.8456225
302740034,12.5475747,41.8448472
302740036,12.5474558,41.8437045
302740067,12.5456693,41.8464514
302740284,12.5454687,41.8449738
302740296,12.5453982,41.843806
302740297,12.5451987,41.8414358
302740342,12.5448928,41.8450018
302740360,12.5446896,41.8438368
302740361,12.5492754,41.8436135
302740413,12.5492068,41.841862
302740414,12.5492802,41.8412985
302740420,12.5487146,41.8376532
302740669,12.5493975,41.8398391
302740684,12.5467825,41.8404319
302740988,12.547371,41.841246
302740990,12.5484097,41.8430697
302741052,12.5514096,41.839695
302741104,12.5499332,41.8397495
302741118,12.547921,41.8420396
302741126,12.5472234,41.8410329
302741185,12.5506219,41.8429643
302741186,12.549251,41.843033
302741195,12.5492411,41.8425106
302741482,12.5514205,41.8472399
302741486,12.5512289,41.84819
302741487,12.5506824,41.8486958
302741563,12.5437748,41.8393056
302741566,12.5398987,41.8436391
302741580,12.5453473,41.8423624
302741582,12.5480418,41.8422741
302741622,12.5398764,41.8386273
302741623,12.5415663,41.8376307
302741626,12.5425017,41.8403749
302741639,12.5413196,41.8395695
302741640,12.5406466,41.8401344
302741641,12.5399394,41.8406455
302741644,12.541105,41.8414145
302741649,12.5418258,41.840891
302741665,12.5409923,41.8379638
302741799,12.5423371,41.8422076
302741800,12.5438699,41.8410439
302741861,12.5377154,41.8368421
302741869,12.5310046,41.8325504
302741871,12.5340838,41.8322562
302741872,12.532579,41.8336196
302741877,12.5301099,41.8358147
302741909,12.5233461,41.8356136
302741925,12.5239974,41.8316819
302741932,12.5208651,41.8320327
302742098,12.5278614,41.8279069
302742109,12.5260861,41.8257926
302742263,12.5232573,41.8288574
302742288,12.5296209,41.829409
302742455,12.5239038,41.82976
302742465,12.5226971,41.8307927
302742482,12.5177667,41.8336056
302742558,12.5211047,41.8319035
302742644,12.5207624,41.8307197
302742658,12.5223612,41.8298081
302742716,12.5200024,41.8310348
302742732,12.5178891,41.8303633
302742743,12.5180026,41.8297639
302742745,12.5210574,41.8297995
302743588,12.5232987,41.8497396
302743591,12.5240313,41.8502619
302743616,12.5285684,41.8472234
302743697,12.5302142,41.8376493
302743709,12.5270593,41.8405727
302743732,12.5253523,41.8478561
302743900,12.5448712,41.8304685
302744175,12.5425874,41.8294615
302744203,12.5383516,41.8241264
302744223,12.5395466,41.8339203
302744308,12.54662,41.832489
302744523,12.5379185,41.8192858
302744533,12.5443535,41.8209248
302744536,12.545098,41.8204215
302959707,12.4897527,41.8737733
302960063,12.4864754,41.8751624
302960334,12.488591,41.8749789
302960358,12.4877591,41.8744047
302960747,12.4884391,41.8749121
302960760,12.4900637,41.875619
302960914,12.4856192,41.8762388
302960915,12.4864328,41.8763306
302961002,12.487584,41.8759032
302961361,12.4863147,41.8766535
302961362,12.4859849,41.8770496
302961432,12.4854472,41.877736
302961592,12.484619,41.8772764
302961596,12.4839846,41.8766224
302961868,12.4834974,41.8766525
302961912,12.4833579,41.8783772
302961926,12.4864108,41.8796276
302961927,12.4865441,41.8796653
302961966,12.4882211,41.8779974
302962342,12.4863672,41.8785838
302962343,12.4866235,41.8782667
302962598,12.4881157,41.879362
302963748,12.4860303,41.8780016
302963766,12.4874403,41.8772848
302963768,12.487829,41.8776145
302963769,12.4872518,41.878297
302966887,12.5032253,41.8547715
302966889,12.5031787,41.8531292
302966895,12.5021218,41.8546173
302967035,12.5108973,41.8563248
302967339,12.5120349,41.8548377
302967444,12.5154902,41.8487337
302967455,12.5189304,41.8472997
302967456,12.5192483,41.8472066
302967615,12.5177173,41.8392448
302967626,12.5149876,41.8376601
302967633,12.5147255,41.8360355
302967812,12.5119921,41.8332915
302967813,12.5121707,41.8333012
302967815,12.5123435,41.8331771
302967816,12.5123524,41.8330828
302967819,12.5120949,41.8329249
302967846,12.5139695,41.8322887
302967997,12.5159356,41.8299883
302968156,12.5105129,41.8323585
302968157,12.5105145,41.832466
302968422,12.5122931,41.8323371
302968423,12.5122937,41.8324395
302969138,12.5069009,41.8350082
302969141,12.5064688,41.8347638
302969146,12.5060056,41.8328813
302969150,12.506598,41.8323477
302969297,12.5087438,41.833804
302969298,12.5086755,41.8337618
302969307,12.5076059,41.8326454
302969947,12.5076159,41.8337569
302969977,12.5088266,41.8337359
302970372,12.5072317,41.8323842
302970385,12.5078868,41.8324245
302970661,12.5057708,41.8321991
302970687,12.5060541,41.8330547
302971211,12.5059452,41.8330646
302971389,12.5035282,41.8330294
302971459,12.5035024,41.8321617
302971460,12.5035776,41.8320623
302971571,12.5010957,41.8334596
302971633,12.5025183,41.8334807
302971701,12.5025065,41.8353796
302971732,12.5045973,41.8346153
302971737,12.5043658,41.8346185
302971740,12.5045642,41.8872666
302972124,12.5096235,41.8342966
302972190,12.5111001,41.8329265
302972217,12.5105779,41.8347419
302972231,12.5122619,41.8341492
302972264,12.512387,41.8334561
302972315,12.5130833,41.8357621
302972318,12.512112,41.8367194
302972438,12.5142798,41.8368443
302972441,12.5140391,41.8369954
302972443,12.5138683,41.8369439
302972445,12.5137994,41.8367747
302972448,12.5140262,41.8366309
302972538,12.5144249,41.8372087
302972858,12.5142712,41.836384
302972916,12.5137838,41.8364435
302973284,12.5145117,41.8357833
302973286,12.5145909,41.8348434
302973763,12.5167613,41.8384461
302973866,12.5179492,41.8373559
302973868,12.5175416,41.8369959
302975774,12.5041182,41.8228401
302975784,12.5055566,41.8255593
302975788,12.5056166,41.8263795
302975931,12.5110354,41.8243029
302976483,12.5038393,41.8228419
302976485,12.5036179,41.8230897
302976488,12.5038931,41.8236746
302976494,12.5054388,41.8263249
302976609,12.5040755,41.8234933
302976653,12.5110428,41.8230504
302976654,12.5046614,41.8243308
302976660,12.5045963,41.8242406
302976661,12.5084477,41.824259
302976662,12.5084542,41.8235315
302976703,12.5074341,41.8249673
302976707,12.5082312,41.8249625
302976715,12.509456,41.8249538
302976717,12.5129823,41.8261828
302976721,12.5094376,41.8256271
302976723,12.5109581,41.8256425
302976724,12.5129574,41.8266852
302976726,12.5098043,41.82664
302976732,12.5110359,41.8241607
302976735,12.5118924,41.8241771
302976771,12.5120027,41.8212005
302976780,12.509981,41.8223041
302976782,12.5110659,41.822494
302976785,12.5119543,41.8225026
302976919,12.5163846,41.8215435
302976931,12.5190915,41.822696
302977048,12.5223109,41.81688
302977260,12.4959617,41.8343661
302977264,12.495657,41.8341933
302977270,12.4962395,41.8338305
302977339,12.4976193,41.8345674
302977418,12.4954555,41.8346936
302977422,12.4940316,41.8360857
302977423,12.4939541,41.8363634
302977437,12.4913233,41.8371504
302977467,12.4956987,41.8342348
302977497,12.4955741,41.8350622
302977500,12.4958433,41.8350494
302977580,12.4949062,41.8351796
302977625,12.4941135,41.8348497
302977629,12.4938504,41.835125
302977635,12.4934019,41.8360592
302977641,12.4926436,41.836355
302977642,12.4921673,41.8363318
302977646,12.4913278,41.8365713
302977650,12.490755,41.8372875
302977651,12.4911866,41.8367291
302978580,12.4937163,41.8347214
302978592,12.492144,41.8343418
302978595,12.4921284,41.8346869
302978614,12.4927933,41.8355822
302978618,12.4930238,41.8362508
302978768,12.4929082,41.835905
302978952,12.4953484,41.8355546
302978975,12.4961984,41.8370653
302978979,12.4969969,41.8370504
302978981,12.4970903,41.8372759
302978985,12.4969974,41.8375899
302979072,12.4972453,41.837155
302979077,12.497718,41.8371037
302979096,12.4973788,41.8373681
302979140,12.4950874,41.8374412
302979348,12.4912654,41.8340886
302979367,12.4893482,41.8343947
302979535,12.489053,41.8342566
302979702,12.4895643,41.8357864
302979703,12.4893409,41.8356834
302979707,12.488414,41.8356398
302979757,12.4879411,41.8353548
302979759,12.4883463,41.8355482
302980002,12.5060571,41.8202869
302980004,12.5059964,41.8217613
302980007,12.506267,41.8228746
302980011,12.5062822,41.8223128
302980019,12.5069411,41.8228779
302980024,12.5069875,41.8217165
302980026,12.5077769,41.8228975
302980028,12.5078256,41.8217218
302980073,12.5078072,41.8221379
302980107,12.5097973,41.8223889
302980177,12.5028326,41.8218687
302980185,12.5014603,41.8244547
302980194,12.5044688,41.8244874
302980297,12.5011321,41.8229538
302980445,12.5003028,41.8250922
302980447,12.5002494,41.8263833
302980448,12.5048434,41.8248991
302980457,12.50094,41.8248055
302980493,12.500249,41.8259737
302980508,12.5005245,41.8258188
302980676,12.5073999,41.8261037
302980732,12.507385,41.8265951
302980914,12.5074221,41.8256323
302981028,12.5064899,41.8256261
303158719,12.4757909,41.8470196
303158864,12.4753726,41.8478714
303159051,12.4780792,41.8486976
303159054,12.4781282,41.8489041
303159086,12.4773852,41.8471695
303159281,12.4763855,41.8489944
303159595,12.4776899,41.8501827
303159605,12.4762074,41.8485138
303159617,12.478368,41.8486973
303159953,12.4767776,41.8490505
303161244,12.4782725,41.8491649
303161254,12.478526,41.8491307
303163023,12.4930031,41.8505415
303163201,12.4931289,41.850637
303163663,12.4985644,41.8511357
303164473,12.5012328,41.8534546
303164745,12.5025315,41.8539926
303165311,12.5073623,41.8562295
303165313,12.5054146,41.8560924
303168512,12.4902367,41.8633852
303169797,12.4773809,41.8486379
303169942,12.4766674,41.8485808
303169987,12.4767175,41.8480866
303171474,12.4736249,41.8425608
303171481,12.4733197,41.8424793
303171486,12.4727515,41.8421322
303172197,12.4722844,41.8421257
303172199,12.4723499,41.8419627
303190029,12.5076953,41.8380369
303190038,12.5100616,41.8396353
303190116,12.5120441,41.8409385
303190214,12.5091987,41.8431505
303190276,12.5113006,41.8404085
303190279,12.5104145,41.8411674
303190282,12.5111564,41.8416271
303190487,12.5123846,41.8407058
303190571,12.5126127,41.8414553
303190762,12.5100841,41.8434451
303190868,12.5127509,41.8416272
303190869,12.5134351,41.8420666
303190874,12.5127736,41.8443614
303191012,12.5102342,41.8435567
303191207,12.5081214,41.8376718
303191240,12.5103738,41.8392132
303191297,12.5083578,41.8384867
303191373,12.5075889,41.8391106
303191377,12.5060639,41.839843
303191481,12.506173,41.8400697
303191893,12.5073247,41.8394909
303192008,12.5091241,41.8389903
303192036,12.5053014,41.8404796
303192037,12.5053946,41.8404671
303192039,12.5054825,41.8403943
303192042,12.5053809,41.8402283
303192104,12.505997,41.8400481
303192179,12.5051412,41.8413797
303192328,12.504539,41.8398432
303192396,12.5059777,41.8398866
303192479,12.5062367,41.8412877
303192481,12.5065195,41.8419061
303192608,12.510813,41.8354363
303192658,12.5119895,41.8379281
303192666,12.5129516,41.8400098
