osmid,x,y
300153076,12.4928098,41.9826607
300153396,12.4912036,41.9775897
300153649,12.4890937,41.9796464
300154039,12.4901398,41.9766664
300154048,12.4923474,41.9772009
300154051,12.4930321,41.9774053
300154188,12.4939318,41.9757021
300154193,12.4973125,41.9755043
300154194,12.497369,41.9762961
300154257,12.494993,41.9753855
300154437,12.4974547,41.9787657
300154489,12.4973916,41.9752031
300154584,12.4972768,41.9746507
300154589,12.4961104,41.9741178
300154867,12.4971118,41.9789165
300154869,12.4940946,41.9782633
300154930,12.4974889,41.9754582
300155141,12.4983074,41.9801136
300155418,12.4972357,41.9823995
300155519,12.4974733,41.9790648
300155806,12.4977362,41.9806602
300155818,12.4973755,41.9805635
300155823,12.4979241,41.9797351
300155828,12.4974131,41.9799488
300156109,12.4981002,41.9853035
300156225,12.4943526,41.9851082
300156276,12.4962233,41.9846529
300156413,12.4960746,41.9850828
300156415,12.4957763,41.9859812
300156511,12.4959169,41.9855352
300156545,12.4967899,41.9856193
300156565,12.4949302,41.9784464
300156601,12.4941096,41.978451
300156872,12.4939203,41.9754995
300156877,12.4932208,41.9757089
300156931,12.4936912,41.977754
300156974,12.4925689,41.9734529
300157004,12.4931737,41.9754917
300157006,12.4933734,41.975583
300157433,12.4926009,41.9755563
300157434,12.4925547,41.9750423
300157437,12.4924426,41.97354
300157483,12.4930797,41.9750059
300157839,12.5079131,41.9750586
300157999,12.5060482,41.971733
300158006,12.5065042,41.9699679
300158084,12.5075227,41.9750796
300158991,12.5074778,41.9746244
300159006,12.5076775,41.9709162
300159278,12.5061014,41.9746927
300159447,12.507434,41.9741811
300159540,12.5063721,41.9742097
300159541,12.5059997,41.9742438
300159751,12.5058729,41.9727971
300160003,12.5059247,41.9722109
300160366,12.5337416,41.9008567
300160650,12.5338098,41.9006757
300163654,12.5664897,41.9003098
300163655,12.5665818,41.8951149
300163882,12.5658795,41.9000075
300163886,12.563879,41.8988291
300163889,12.5628773,41.897985
300163892,12.5626493,41.8977881
300164685,12.5494062,41.894308
300164763,12.5484862,41.8941974
300164764,12.5476416,41.8940912
300164765,12.5467864,41.893997
300164810,12.5460817,41.8932827
300164816,12.5455653,41.8953233
300164817,12.5459251,41.8938938
300164822,12.546563,41.8939711
300165051,12.5520481,41.8962328
300165052,12.5526387,41.8963892
300165053,12.5527269,41.8964193
300165062,12.5562473,41.897888
300165067,12.5540781,41.8965793
300165070,12.5554751,41.8962825
300165072,12.5564289,41.896386
300165117,12.5568577,41.8945827
300216999,12.425043,41.9245481
300217013,12.4257017,41.9254224
300217022,12.4256457,41.9256272
300217138,12.4262188,41.9263097
300217182,12.4233804,41.9274799
300217194,12.4265386,41.9272648
300217195,12.4253055,41.9278185
300217196,12.4265424,41.9275468
300217204,12.4231988,41.9287262
300217205,12.423784,41.9287208
300217210,12.4256883,41.9285574
300217212,12.4265146,41.9284861
300217273,12.4264465,41.9301697
300217282,12.4246605,41.930912
300217284,12.4246095,41.9314759
300217285,12.4262665,41.9319781
300217287,12.4240066,41.9317755
300217290,12.4261964,41.9325873
300217296,12.4241086,41.9323392
300217299,12.4263351,41.9337354
300217317,12.4246004,41.9330152
300217318,12.4263851,41.9340808
300217333,12.4252271,41.9350709
300217334,12.4245934,41.9355066
300217450,12.4244542,41.9344601
300248959,12.48923,41.8904966
300248982,12.4881482,41.8886349
300251128,12.4684552,41.8894196
300251643,12.4685647,41.8888085
300251875,12.4611166,41.8910987
300252210,12.4646639,41.88871
300252586,12.4636905,41.8878364
300252678,12.4695387,41.885931
300252732,12.4685347,41.8847993
300252800,12.4676325,41.8852505
300252801,12.4698414,41.8841434
300259861,12.5159418,41.8562633
300260240,12.5121094,41.8596876
300349041,12.3927559,41.8989879
300349048,12.3949988,41.9017589
300349061,12.3928247,41.9053844
300349161,12.3949168,41.9015905
300349543,12.392996,41.9044811
300351266,12.3906759,41.8990882
300351267,12.3910564,41.8997512
300352423,12.3941122,41.9029984
300352425,12.3931337,41.9024142
300353252,12.392928,41.9019043
300353254,12.3923949,41.9000536
300353256,12.3922645,41.8998984
300353488,12.3920024,41.9027909
300353489,12.3926961,41.9025806
300353900,12.3917759,41.9010055
300353901,12.3911127,41.9012199
300354061,12.3919476,41.8999933
300354817,12.3940785,41.9012859
300354821,12.3928359,41.9014971
300355182,12.3937052,41.9027577
300355735,12.3953268,41.9023055
300356061,12.3950507,41.9032946
300356062,12.3957488,41.9031991
300356164,12.3937565,41.9048743
300356167,12.3936118,41.9044393
300357618,12.3940101,41.906406
300357621,12.3945483,41.9060128
300357623,12.3950302,41.90542
300357625,12.3962385,41.9045588
300358133,12.3957777,41.9033665
300358481,12.3942544,41.9057607
300358614,12.3942053,41.90629
300358616,12.3937615,41.906138
300359445,12.3963331,41.9075815
300359449,12.3970685,41.9064776
300359454,12.3982421,41.9072738
300360130,12.3969015,41.9068226
300360131,12.3978444,41.907436
300360264,12.3987959,41.9076382
300360266,12.396593,41.9085242
300360430,12.3974273,41.9076141
300360431,12.3977759,41.908048
300361297,12.3939024,41.8966588
300361298,12.3955373,41.8971429
300361990,12.3955251,41.8988271
300361991,12.3964897,41.8984531
300362556,12.4010178,41.904836
300362559,12.4028414,41.9055125
300362918,12.4020021,41.9018296
300362928,12.4032322,41.8996679
300363422,12.3994379,41.8965473
300364447,12.38081,41.8797753
300364717,12.389719,41.8664449
300364820,12.3939183,41.8727628
300364821,12.3940802,41.8729203
300364833,12.3936931,41.8722613
300365548,12.3933245,41.8721777
300365623,12.3940929,41.872237
300366781,12.3935957,41.8724196
300366783,12.3938389,41.8723939
300367058,12.3909063,41.8722563
300367160,12.3942484,41.8730153
300367163,12.3933488,41.8737698
300367330,12.3932245,41.8736921
300368040,12.3997229,41.8725643
300368048,12.4017334,41.8747116
300368049,12.402433,41.8744141
300368306,12.3980996,41.8733226
300368307,12.4002824,41.8723124
300368517,12.3963744,41.8728113
300368521,12.3983056,41.8736038
300368622,12.3971468,41.8729264
300368624,12.3980076,41.873209
300369370,12.3986832,41.8741726
300369817,12.4065058,41.8745532
300369819,12.4056205,41.8727956
300370176,12.4067948,41.877267
300370735,12.4129999,41.8738284
300371373,12.4114105,41.8737363
300371496,12.4019057,41.8734432
300372332,12.4045147,41.8713617
300372342,12.4068194,41.8710575
300372349,12.4063463,41.8717083
300372356,12.4049983,41.8723497
300372450,12.4070784,41.8723261
300372548,12.4072405,41.8710865
300373075,12.4076104,41.869581
300373087,12.4075954,41.8672832
300373099,12.4095575,41.8658103
300373176,12.4090199,41.8658548
300373488,12.4087751,41.8710405
300373673,12.4090105,41.8708907
300373676,12.4094125,41.8705899
300373690,12.4122407,41.8689649
300373909,12.411807,41.869538
300373919,12.4120737,41.8709931
300374105,12.4118069,41.8696872
300374108,12.4116046,41.8696753
300374374,12.4116473,41.8695228
300374633,12.4120037,41.8691642
300374902,12.4102124,41.8699779
300375177,12.4120103,41.8693155
300375401,12.4113151,41.8715794
300375568,12.4090272,41.8711063
300376089,12.4121259,41.8684604
300376110,12.4101759,41.8688678
300376340,12.4096835,41.8684394
300376343,12.4092198,41.8686402
300376731,12.4096088,41.8692876
300376742,12.4093051,41.8662203
300376745,12.4105259,41.8667631
300377280,12.4117726,41.8683534
300377484,12.4109164,41.8696527
300377495,12.4113875,41.8682817
300378153,12.4171741,41.8754006
300378154,12.416966,41.8751607
300378807,12.41397,41.8751496
300379094,12.4162057,41.8746339
300379301,12.4152858,41.8746182
300379302,12.4155017,41.8749109
300379304,12.4162859,41.875931
300379489,12.4147876,41.875194
300379581,12.414861,41.8764186
300379846,12.4164461,41.8766877
300380036,12.4158162,41.8778717
300380357,12.4152598,41.8787651
300380359,12.4161344,41.8784691
300380531,12.4141655,41.8799388
300380534,12.4165396,41.8792633
300381077,12.4147848,41.8787758
300381094,12.4148807,41.8824189
300381101,12.4177148,41.8847234
300381210,12.4214406,41.8880848
300382057,12.4306394,41.8772247
300382059,12.4278527,41.8801524
300382194,12.4288313,41.8791607
300382394,12.4279045,41.8783425
300383524,12.434981,41.8781222
300383531,12.4341221,41.878045
300383720,12.4375852,41.8802702
300383807,12.4410366,41.8799603
300385044,12.4406174,41.8775899
300385484,12.4422912,41.8796274
300385486,12.4437234,41.8785861
300385487,12.4458581,41.8769595
300385590,12.4425053,41.8775838
300385592,12.4445583,41.8772626
300385594,12.4448376,41.8772179
300385752,12.4430456,41.8781348
300385757,12.44371,41.8773994
300385758,12.4450029,41.8775959
300511087,12.4398494,41.9381091
300511167,12.440603,41.9387505
300511478,12.4387983,41.9391922
300511533,12.4380703,41.9386333
300511717,12.4426071,41.9280432
300511734,12.4449191,41.9298361
300511766,12.4443145,41.9300962
300511930,12.4385673,41.9303443
300511934,12.4402533,41.9299111
300511935,12.4405902,41.9297435
300511978,12.439137,41.9294023
300511984,12.4400778,41.9298937
300513221,12.4476927,41.9213884
300513544,12.4410609,41.9344143
300514021,12.4351196,41.9447447
300514070,12.4387261,41.9424492
300514080,12.4437324,41.9442584
300514345,12.4425327,41.9442463
300514354,12.4423649,41.9451917
300514592,12.4430749,41.9450663
300514615,12.4443328,41.9470686
300514617,12.4445458,41.9476825
300514830,12.4409146,41.9460455
300514831,12.4407468,41.9466031
300515034,12.438375,41.948282
300515090,12.4375714,41.9484341
300515296,12.4436429,41.9515606
300515365,12.443008,41.9525329
300515439,12.444925,41.9507081
300515447,12.4436106,41.9514318
300515490,12.4446642,41.950609
300515491,12.445014,41.9501918
300515565,12.447174,41.951402
300515659,12.4484153,41.9507009
300515807,12.4507304,41.9508768
300515813,12.4500688,41.952535
300515920,12.4490333,41.9527308
300515923,12.4502143,41.9527226
300516285,12.4473334,41.952549
300516329,12.4515438,41.9538483
300516333,12.4522055,41.9541036
300516336,12.4527498,41.9535223
300516580,12.4500931,41.9563077
300516874,12.4567523,41.9528658
300516983,12.4571216,41.9525378
300517375,12.4560571,41.957331
300517381,12.4553152,41.9634957
300517556,12.459926,41.9595818
300517612,12.4588109,41.960306
300517817,12.4567151,41.9599881
300517818,12.4557707,41.9597946
300517845,12.4563976,41.9612964
300517849,12.4556121,41.9610903
300517985,12.4555947,41.9612763
300518137,12.4567066,41.9635494
300518138,12.455372,41.9630615
300518248,12.4562774,41.9629941
300518249,12.455403,41.9628471
300518280,12.4565011,41.9625045
300518281,12.4554682,41.9623227
300518388,12.4564233,41.9622346
300518389,12.4555045,41.9620589
300518717,12.4406412,41.9631561
300518785,12.444008,41.9648586
300567429,12.4968822,41.8649254
300567430,12.4965934,41.864777
300567431,12.4969465,41.863668
300567433,12.4977508,41.8610015
300567437,12.4974709,41.8598791
300567438,12.4973705,41.8597862
300567440,12.4980214,41.8610465
300571695,12.4974348,41.854301
300571696,12.4976878,41.8543416
300594979,12.5072693,41.8720548
300610314,12.5496814,41.9073127
300613126,12.5614077,41.9062315
300805724,12.4481135,41.8787437
300805823,12.4491118,41.8786608
300805828,12.4512939,41.8790612
300901788,12.4490801,41.8780506
300906299,12.4498876,41.878487
300906363,12.4504801,41.8773196
300909865,12.4497169,41.8771215
300911133,12.4493375,41.8774615
300911684,12.4465864,41.8785981
300912244,12.453842,41.8804393
300912254,12.4521266,41.880079
300930386,12.4983501,41.9097845
300934169,12.52891,41.9448318
300940159,12.461515,41.9077528
300940253,12.4617856,41.9071259
300940351,12.4607461,41.9075634
300940352,12.4590594,41.9071537
301014960,12.5362612,41.8915908
301015128,12.5372564,41.8910206
301015129,12.5363695,41.8909434
301015160,12.5370386,41.8904375
301015255,12.535532,41.8908571
301015296,12.5352533,41.8922969
301015307,12.5334978,41.8921534
301015317,12.5336652,41.8912203
301015318,12.5328326,41.8920953
301015332,12.5330178,41.891143
301015333,12.5332006,41.890208
301015339,12.5320715,41.8920142
301015352,12.5322431,41.891084
301015376,12.5325132,41.8895284
301015535,12.5401811,41.8886663
301015539,12.5404948,41.8908882
301015577,12.5399566,41.8886829
301015580,12.5403154,41.8908667
301015620,12.5398912,41.8877345
301015639,12.5397485,41.8880244
301015641,12.5386264,41.8880703
301015690,12.5386166,41.8879604
301015720,12.5378889,41.8875497
301015722,12.5372008,41.8875793
301015752,12.5365673,41.8880761
301015758,12.5365897,41.8883678
301015837,12.5355047,41.8887428
301015882,12.5375948,41.8904878
301016004,12.5353696,41.8866864
301016072,12.5343626,41.8855188
301016191,12.5336811,41.8851903
301016202,12.5342682,41.8849726
301016294,12.5338911,41.8830393
301016445,12.5335665,41.8843162
301016477,12.533531,41.8840446
301016530,12.5334978,41.8838779
301016588,12.5340348,41.8838176
301016609,12.5350426,41.8854811
301016644,12.537519,41.884694
301016663,12.5353825,41.8858803
301016675,12.5361785,41.8856243
301016678,12.5361269,41.8854746
301016680,12.5374327,41.8852075
301016682,12.5372454,41.8859014
301016683,12.5370259,41.8852924
301016684,12.5369034,41.8848896
301016722,12.5382274,41.8854431
301016758,12.5379853,41.8840299
301016774,12.536063,41.8823581
301016800,12.5378033,41.8840501
301016823,12.5358363,41.8824369
301016838,12.5372101,41.8835258
301016872,12.5368519,41.8832098
301016931,12.538912,41.8850007
301016935,12.5388385,41.8839671
301016937,12.5386221,41.8815174
301016954,12.5387781,41.8814677
301016959,12.5389363,41.8822636
301016960,12.5390023,41.8839609
301016961,12.5388183,41.8833077
301016974,12.5375573,41.8836503
301016976,12.5387689,41.8822732
301016977,12.5379373,41.8823896
301016979,12.5365268,41.8827639
301016980,12.5387893,41.8827873
301016988,12.5381594,41.8828433
301016989,12.5370018,41.8831513
301017023,12.5389995,41.8832982
301017035,12.5404159,41.8832583
301017053,12.5403595,41.8822217
301017184,12.5413419,41.8866468
301017217,12.541546,41.8855786
301017220,12.5417247,41.8839208
301017230,12.5432298,41.8863899
301017399,12.5413839,41.8864435
301017585,12.5384855,41.8865984
301017586,12.5364386,41.8866901
301017677,12.5433345,41.8860218
301017792,12.5422808,41.886051
301017793,12.5414906,41.8860937
301017794,12.5434186,41.8857034
301017837,12.5422738,41.8856848
301017999,12.5415625,41.8854442
301018001,12.5404856,41.8854355
301018233,12.5383972,41.8853476
301018714,12.5390721,41.8865724
301018764,12.5390844,41.8861699
301018765,12.539031,41.8853753
301018972,12.5428193,41.885457
301019085,12.5427438,41.883841
301019289,12.542814,41.8851967
301019385,12.5422835,41.8851977
301019891,12.5428274,41.8847352
301020045,12.5422985,41.8847265
301020052,12.5428065,41.8843029
301020164,12.5423023,41.8842949
301021117,12.5423125,41.8832673
301021120,12.5437342,41.8832117
301021293,12.5417881,41.8832886
301021401,12.5432252,41.8827368
301021402,12.5423191,41.8827842
301021997,12.5403826,41.8827411
301022376,12.5418086,41.8828018
301022940,12.541294,41.8833
301023167,12.5416128,41.8817341
301023404,12.5403346,41.8817492
301023508,12.5423185,41.8817245
301023524,12.5414246,41.8817369
301023642,12.5412044,41.88065
301023847,12.540259,41.8814839
301023993,12.5414093,41.8812583
301024268,12.5431899,41.8798493
301024543,12.549531,41.8850652
301024550,12.5468733,41.8859884
301024552,12.5434789,41.8803626
301024560,12.5493763,41.8848697
301024983,12.5443089,41.8800631
301025173,12.5452922,41.8824719
301025256,12.5438815,41.8810764
301025306,12.5442532,41.8809405
301025523,12.5433906,41.8838166
301025572,12.5446771,41.883793
301025759,12.5437379,41.8872557
301025760,12.5434176,41.8882591
301025770,12.5423296,41.8890921
301025773,12.5437134,41.8893716
301025779,12.543828,41.8906901
301025795,12.5419395,41.8910756
301025822,12.5426886,41.8919316
301025824,12.5435404,41.8920243
301025831,12.5433803,41.8927904
301025854,12.5437333,41.8912831
301025855,12.5440424,41.889797
301025905,12.5420593,41.8899298
301025922,12.5435576,41.890024
301025923,12.5434498,41.8906621
301025978,12.5436577,41.8896511
301025979,12.5436731,41.8895572
301025981,12.5436904,41.8894742
301025982,12.5431599,41.8893747
301025983,12.5431654,41.8892572
301025984,12.5431558,41.8894849
301026064,12.5445329,41.889723
301026077,12.5444229,41.8895215
301026079,12.5443511,41.8897772
301026080,12.5440332,41.8894385
301026081,12.5440044,41.8897165
301026083,12.549927,41.8911063
301026092,12.5514055,41.8895635
301026095,12.5513084,41.8906393
301026103,12.5510315,41.8912599
301026107,12.5509534,41.8936638
301026151,12.5537999,41.8900589
301026155,12.5512311,41.8912872
301026170,12.5500077,41.8894655
301026173,12.5499903,41.8901219
301026174,12.5499557,41.890608
301026178,12.5495241,41.8924436
301026179,12.548111,41.8920172
301026184,12.5497493,41.8930366
301026185,12.5483817,41.8917631
301026188,12.5501607,41.8928333
301026193,12.5495841,41.8935299
301026237,12.5510666,41.8929481
301026238,12.5498903,41.8916558
301026240,12.5509828,41.8917911
301026242,12.5497839,41.8921436
301026274,12.5509381,41.8923227
301026275,12.5510827,41.8906544
301026283,12.5511225,41.8901756
301026325,12.5527044,41.8907712
301026326,12.5529784,41.8896843
301026337,12.5525268,41.8914511
301026597,12.5534114,41.8896181
301026602,12.5539735,41.8888057
301026604,12.5540545,41.8875366
301026619,12.5535257,41.8896223
301026620,12.553771,41.8896288
301026622,12.553936,41.8897344
301026624,12.5542479,41.8900833
301026655,12.553816,41.8892735
301027406,12.5562311,41.8832218
301027412,12.5568955,41.883003
301027414,12.5569785,41.8831342
301027418,12.5567067,41.8835782
301027421,12.5564531,41.8835731
301027430,12.5606943,41.883554
301027498,12.5571607,41.8786367
301027503,12.5585614,41.877938
301027505,12.5567706,41.8826643
301027626,12.5586542,41.8780803
301027664,12.5575386,41.8790516
301027771,12.5573067,41.8809115
301028150,12.5548738,41.880977
301028154,12.5542395,41.8781229
301028195,12.5543936,41.876415
301028293,12.5546708,41.8781247
301028295,12.5542858,41.8784138
301028627,12.5433449,41.8859832
301028642,12.5494863,41.8867494
301028806,12.5494056,41.8878987
301028832,12.5485973,41.8876494
301028835,12.5476395,41.8866219
301028848,12.5476946,41.885908
301028877,12.5486492,41.8866934
301028879,12.5487533,41.8854249
301029011,12.5455426,41.8886096
301029250,12.5552007,41.8888274
301029548,12.5560043,41.890009
301029552,12.5585507,41.8903079
301029593,12.5550139,41.8941762
301029659,12.5552291,41.8926967
301029666,12.555871,41.8900135
301029667,12.5553674,41.8927206
301029675,12.5580001,41.8931883
301029676,12.5594169,41.89345
301029680,12.5563512,41.8943456
301029689,12.5567535,41.8929605
301029691,12.556948,41.892396
301029699,12.5579366,41.8902043
301029970,12.5581714,41.891562
301029983,12.5575504,41.8945004
301030100,12.5555026,41.8921821
301030169,12.555432,41.8918348
301030400,12.5555786,41.891857
301030401,12.5544659,41.8916833
301030403,12.5555852,41.8911715
301030404,12.5557359,41.891194
301030459,12.5575433,41.8914519
301030484,12.5565681,41.8913136
301030544,12.5563404,41.8918712
301030545,12.5562162,41.892292
301030547,12.5560777,41.8928236
301031073,12.559953,41.8919738
301031162,12.5592165,41.891811
301031284,12.5596452,41.8904896
301031296,12.5593009,41.8918283
301031387,12.5586657,41.893314
301032083,12.5608725,41.8894246
301032221,12.5586171,41.8889988
301032234,12.5593943,41.8904487
301032337,12.5595155,41.8900738
301032955,12.5613423,41.8873686
301033130,12.5630591,41.8870961
301033135,12.5656648,41.8876518
301033136,12.5694154,41.8883833
301033137,12.5723477,41.8889815
301033138,12.564401,41.8860933
301033232,12.5660009,41.8866981
301033233,12.5712338,41.8877384
301033234,12.5734536,41.8881703
301033235,12.5734844,41.8884426
301033344,12.57247,41.8887254
301033448,12.5738806,41.8902196
301033697,12.5719895,41.8898353
301033698,12.5690791,41.8892412
301033699,12.5653541,41.8885022
301033702,12.5613769,41.8878217
301033713,12.5650615,41.8893207
301033715,12.5610742,41.8894609
301033804,12.5680664,41.89085
301033855,12.566611,41.8905522
301033856,12.5669018,41.8896979
301033857,12.5672079,41.8888664
301033858,12.5675109,41.8880071
301033859,12.5678412,41.8870558
301033860,12.5682704,41.885647
301033861,12.5681601,41.8841168
301033863,12.5678843,41.8825974
301033882,12.5681834,41.8825853
301033915,12.5730369,41.8823983
301033920,12.5718453,41.882441
301033921,12.5693972,41.8825324
301033922,12.566727,41.8826474
301033924,12.5632215,41.8827938
301034066,12.5637076,41.8748336
301034093,12.5628607,41.8858425
301034100,12.5644591,41.8758227
301034101,12.5638318,41.8796793
301034102,12.5635194,41.8812373
301034135,12.5662277,41.8746682
301034155,12.5664802,41.8795645
301034160,12.5647476,41.875147
301034162,12.564686,41.8758269
301034165,12.5647761,41.8761835
301034181,12.5662831,41.8772451
301034219,12.5689358,41.8775551
301034233,12.5779473,41.8790548
301034308,12.5715082,41.8779974
301034371,12.5711322,41.8779452
301034438,12.5668238,41.8772377
301034443,12.568076,41.8760039
301034446,12.5696531,41.8753193
301034447,12.5703044,41.8750866
301034464,12.5677588,41.8773356
301034491,12.5679279,41.8794852
301034492,12.5680517,41.8810615
301034493,12.5678746,41.882378
301034500,12.5654693,41.8827033
301034501,12.5654623,41.8841382
301034503,12.565599,41.8858082
301034504,12.5656142,41.8860016
301034522,12.5652674,41.8827138
301034523,12.5651397,41.8811816
301034524,12.5650152,41.8796303
301153287,12.4891082,41.9064673
301153289,12.4888174,41.9070794
301153290,12.4884049,41.907899
301153291,12.4880907,41.9086159
301153339,12.4901443,41.9070373
301153432,12.4882047,41.9060918
301153433,12.4873857,41.9055894
301153723,12.4874906,41.907668
301170560,12.4660039,41.9374221
301171156,12.4662206,41.936577
301171268,12.46649,41.9369109
301171362,12.4657927,41.9365381
301171364,12.4661506,41.9366901
301171724,12.4641859,41.936969
301171725,12.4647387,41.936305
301172082,12.4601408,41.9333868
301172405,12.462617,41.9343883
301172730,12.4612783,41.9365156
301209682,12.4975582,41.9135296
301209756,12.5091251,41.9202381
301336162,12.4996713,41.9104052
301336286,12.5001516,41.9109151
301336287,12.5001093,41.9112646
301336288,12.4999594,41.9122927
301336289,12.4998217,41.9132769
301336290,12.4997223,41.9139729
301336338,12.5019832,41.9111504
301336339,12.5035602,41.9109144
301340934,12.4933978,41.9135445
301342402,12.4978036,41.9124133
301344457,12.4986707,41.9123385
301344458,12.4978391,41.9122386
301344742,12.5026444,41.9144767
301344799,12.5033048,41.9138339
301348482,12.4741687,41.8972262
301348589,12.474008,41.8978642
301349649,12.4732068,41.9018189
301349650,12.4728411,41.9018339
301349651,12.4722845,41.9018726
301350289,12.4720953,41.9020905
301350291,12.4717293,41.9019413
301350437,12.4719922,41.9022392
301350489,12.4713307,41.9020128
301350725,12.4714713,41.901766
301350728,12.471779,41.9018675
301350887,12.4728534,41.9023644
301350993,12.4750087,41.9019721
301351025,12.4744315,41.9028994
301351404,12.4706933,41.8994888
301351449,12.4706152,41.8995267
301351450,12.470395,41.8993766
301351526,12.4698939,41.8996733
301351626,12.4693335,41.8979622
301351647,12.4691839,41.8977004
301469706,12.5644843,41.8914969
301470029,12.5638441,41.8930846
301470032,12.5637129,41.8935635
301470328,12.5640767,41.8914062
301470408,12.5635785,41.8930298
301470410,12.5634205,41.8935017
301470520,12.565335,41.893899
301470572,12.5612957,41.8930853
301470783,12.5610445,41.8937963
301470791,12.5596452,41.8934998
301471004,12.5635466,41.8935277
301471034,12.5630888,41.8948536
301471078,12.5642351,41.8945336
301471507,12.5630234,41.892325
301471589,12.5616682,41.8920504
301471597,12.5616039,41.892223
301471633,12.5602007,41.8919463
301471712,12.559888,41.8928107
301471713,12.5617941,41.8917016
301471739,12.5603846,41.8914211
301472048,12.5629659,41.8898389
301472049,12.5632507,41.8889661
301472050,12.5635183,41.8881416
301472052,12.5638373,41.8872864
301472255,12.5613909,41.8907446
301472465,12.5616237,41.890087
301472471,12.561971,41.8908692
301472622,12.564448,41.8907262
301472638,12.5637569,41.8905941
301472740,12.56573,41.8903836
301472874,12.5655186,41.8909499
301473774,12.5617418,41.8878037
301473776,12.5619329,41.8873038
301473777,12.5622679,41.8863534
301474363,12.563796,41.8881961
301474399,12.5641217,41.8873398
301474400,12.5644479,41.886376
301475202,12.5655776,41.8856291
301475204,12.5627627,41.8850688
301475758,12.5682436,41.8851411
301475760,12.5695305,41.8853873
301475906,12.5679573,41.8867293
301475921,12.5674705,41.8858791
301476058,12.5689883,41.890159
301476063,12.5741367,41.8911573
301476361,12.5696067,41.8884398
301476364,12.5693049,41.8892867
301477001,12.5702737,41.8904118
301477265,12.5708842,41.8886942
301477268,12.5705722,41.8895503
301477415,12.5716741,41.8906792
301477417,12.5719763,41.8931997
301477480,12.5736188,41.8892391
301478056,12.5720442,41.8883844
301478058,12.5710721,41.8881939
301478163,12.5706904,41.8919863
301478164,12.5718125,41.8918998
301478165,12.5741891,41.8917132
301478318,12.5730631,41.8924637
301478321,12.5721923,41.8925418
301478487,12.5731882,41.8931214
301478742,12.5732587,41.8935643
301478765,12.5720382,41.8937172
301479072,12.5743379,41.8930582
301479361,12.5702987,41.8865738
301479362,12.5696392,41.8864483
301479363,12.5681369,41.8861299
301479923,12.5719042,41.8828207
301479938,12.5728468,41.882862
301479939,12.5728639,41.8831155
301480077,12.5713674,41.8817176
301480080,12.5714583,41.8824593
301480109,12.5734012,41.8820901
301480138,12.5730334,41.882115
301480410,12.5703182,41.8809527
301480662,12.5712206,41.879346
301480838,12.5727249,41.8792833
301481152,12.5694653,41.8780764
301481360,12.5695017,41.8784622
301481444,12.5711525,41.878559
301481496,12.5724712,41.8785005
301481567,12.5710266,41.8761156
301481631,12.5703567,41.8763302
301481632,12.5687036,41.8769171
301481766,12.5688982,41.8742332
301481767,12.5704674,41.8746469
301481938,12.573435,41.8738575
301482039,12.5702935,41.8739075
301482125,12.5708674,41.87454
301482126,12.571201,41.874912
301482128,12.5717323,41.8755204
301482196,12.573783,41.8778201
301482253,12.5643658,41.8763111
301482288,12.5631624,41.8767575
301482292,12.5608455,41.8772923
301482389,12.5606924,41.8791756
301484037,12.5624726,41.8812629
301484132,12.5628387,41.8797234
301484719,12.5641143,41.8778844
301484764,12.5629968,41.8777956
301484765,12.5608174,41.877639
301484766,12.5602508,41.8776016
301484800,12.5618906,41.8772228
301485020,12.5634728,41.8758084
301485024,12.5604466,41.876145
301485784,12.5606877,41.8768608
301485828,12.5584516,41.8772515
301485829,12.5580616,41.8770973
301486085,12.5602072,41.8779295
301486089,12.5587096,41.8777026
301486117,12.5639196,41.8764846
301486181,12.5637178,41.8778522
301486182,12.5636495,41.878257
301486247,12.5600727,41.8793323
301486254,12.5621457,41.8797453
301486256,12.5622523,41.8812673
301486482,12.5620462,41.8812813
301486548,12.5623668,41.8828249
301486603,12.5609044,41.8798607
301486669,12.5610167,41.8814044
301486828,12.5648262,41.8925947
301486927,12.5655956,41.894674
301486928,12.565957,41.89367
301487621,12.5756952,41.8723118
301487625,12.5724898,41.8733548
301487778,12.5731724,41.8731751
301487822,12.5728392,41.8767906
301487827,12.5802896,41.8726644
301487830,12.5796954,41.8711331
301487872,12.5773191,41.8811529
301487955,12.5769994,41.8944666
301488024,12.5787948,41.8942068
301488059,12.5785887,41.8927381
301488062,12.5783457,41.8900181
301488077,12.5845971,41.8914351
301488134,12.5748479,41.8939186
301488172,12.5768965,41.893755
301488173,12.5747366,41.8930185
301488327,12.5768111,41.8931029
301488353,12.5765926,41.8915314
301488354,12.5784775,41.8913928
301488355,12.578685,41.8934625
301488471,12.5768719,41.893598
301488472,12.5779294,41.8935159
301488479,12.5778876,41.8927902
301488481,12.5777084,41.8914538
301488482,12.5775244,41.8900114
301488484,12.5773147,41.8883319
301488723,12.5743022,41.890311
301488727,12.5790438,41.8900201
301488974,12.5793958,41.8891285
301488976,12.5773914,41.8890516
301488983,12.5752178,41.8901787
301489173,12.5758168,41.8916004
301489288,12.5764245,41.8928728
301489291,12.5760613,41.8928996
301489514,12.57499,41.8889728
301489520,12.574141,41.8897237
301489533,12.5755164,41.8809868
301489547,12.5747512,41.88814
301489573,12.5765839,41.8881927
301489621,12.5754525,41.8892269
301489622,12.574694,41.8885969
301489633,12.5759496,41.8881741
301489635,12.5758944,41.8890203
